date,time,province,province_confirmed,province_released,province_deceased,sex,gender_confirmed,gender_deceased,test,negative,confirmed,released,deceased,case_id,city,group,infection_case,confirmed_case,latitude,longitude
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000001,Yongsan-gu,True,Itaewon Clubs,139,37.538621,126.992652
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000002,Gwanak-gu,True,Richway,119,37.48208,126.901384
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000003,Guro-gu,True,Guro-gu Call Center,95,37.508163,126.884387
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000004,Yangcheon-gu,True,Yangcheon Table Tennis Club,43,37.546061,126.874209
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000005,Dobong-gu,True,Day Care Center,43,37.679422,127.044374
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000006,Guro-gu,True,Manmin Central Church,41,37.481059,126.894343
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000008,Dongdaemun-gu,True,Dongan Church,17,37.592888,127.056766
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000010,Gwanak-gu,True,Wangsung Church,30,37.481735,126.930121
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000011,Eunpyeong-gu,True,Eunpyeong St. Mary's Hospital,14,37.63369,126.9165
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000012,Seongdong-gu,True,Seongdong-gu APT,13,37.55713,127.0403
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000013,Jongno-gu,True,Jongno Community Center,10,37.57681,127.006
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000014,Gangnam-gu,True,Samsung Medical Center,7,37.48825,127.08559
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000015,Jung-gu,True,Jung-gu Fashion Company,7,37.562405,126.984377
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000016,Seodaemun-gu,True,Yeonana News Class,5,37.558147,126.943799
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000017,Jongno-gu,True,Korea Campus Crusade of Christ,7,37.594782,126.968022
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000023,Jung-gu,True,KB Life Insurance,13,37.560899,126.966998
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000024,Yeongdeungpo-gu,True,Yeongdeungpo Learning Institute,3,37.520846,126.931278
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000025,Gangnam-gu,True,Gangnam Dongin Church,1,37.522331,127.057388
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000026,Yangcheon-gu,True,Biblical Language study meeting,3,37.524623,126.843118
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000029,Gangnam-gu,True,Samsung Fire & Marine Insurance,4,37.498279,127.030139
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000030,Gangseo-gu,True,SJ Investment Call Center,0,37.559649,126.835102
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000032,Jung-gu,True,Seoul City Hall Station safety worker,3,37.565699,126.977079
2020-04-01,0,Seoul,474,117,0,male,3946.0,84.0,421547,395075,9887,5567,165,1000035,Guro-gu,True,Daezayeon Korea,3,37.486837,126.893163
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000001,Yongsan-gu,True,Itaewon Clubs,139,37.538621,126.992652
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000002,Gwanak-gu,True,Richway,119,37.48208,126.901384
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000003,Guro-gu,True,Guro-gu Call Center,95,37.508163,126.884387
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000004,Yangcheon-gu,True,Yangcheon Table Tennis Club,43,37.546061,126.874209
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000005,Dobong-gu,True,Day Care Center,43,37.679422,127.044374
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000006,Guro-gu,True,Manmin Central Church,41,37.481059,126.894343
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000008,Dongdaemun-gu,True,Dongan Church,17,37.592888,127.056766
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000010,Gwanak-gu,True,Wangsung Church,30,37.481735,126.930121
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000011,Eunpyeong-gu,True,Eunpyeong St. Mary's Hospital,14,37.63369,126.9165
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000012,Seongdong-gu,True,Seongdong-gu APT,13,37.55713,127.0403
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000013,Jongno-gu,True,Jongno Community Center,10,37.57681,127.006
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000014,Gangnam-gu,True,Samsung Medical Center,7,37.48825,127.08559
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000015,Jung-gu,True,Jung-gu Fashion Company,7,37.562405,126.984377
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000016,Seodaemun-gu,True,Yeonana News Class,5,37.558147,126.943799
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000017,Jongno-gu,True,Korea Campus Crusade of Christ,7,37.594782,126.968022
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000023,Jung-gu,True,KB Life Insurance,13,37.560899,126.966998
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000024,Yeongdeungpo-gu,True,Yeongdeungpo Learning Institute,3,37.520846,126.931278
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000025,Gangnam-gu,True,Gangnam Dongin Church,1,37.522331,127.057388
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000026,Yangcheon-gu,True,Biblical Language study meeting,3,37.524623,126.843118
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000029,Gangnam-gu,True,Samsung Fire & Marine Insurance,4,37.498279,127.030139
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000030,Gangseo-gu,True,SJ Investment Call Center,0,37.559649,126.835102
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000032,Jung-gu,True,Seoul City Hall Station safety worker,3,37.565699,126.977079
2020-04-01,0,Seoul,474,117,0,female,5941.0,81.0,421547,395075,9887,5567,165,1000035,Guro-gu,True,Daezayeon Korea,3,37.486837,126.893163
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000001,Yongsan-gu,True,Itaewon Clubs,139,37.538621,126.992652
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000002,Gwanak-gu,True,Richway,119,37.48208,126.901384
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000003,Guro-gu,True,Guro-gu Call Center,95,37.508163,126.884387
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000004,Yangcheon-gu,True,Yangcheon Table Tennis Club,43,37.546061,126.874209
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000005,Dobong-gu,True,Day Care Center,43,37.679422,127.044374
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000006,Guro-gu,True,Manmin Central Church,41,37.481059,126.894343
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000008,Dongdaemun-gu,True,Dongan Church,17,37.592888,127.056766
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000010,Gwanak-gu,True,Wangsung Church,30,37.481735,126.930121
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000011,Eunpyeong-gu,True,Eunpyeong St. Mary's Hospital,14,37.63369,126.9165
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000012,Seongdong-gu,True,Seongdong-gu APT,13,37.55713,127.0403
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000013,Jongno-gu,True,Jongno Community Center,10,37.57681,127.006
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000014,Gangnam-gu,True,Samsung Medical Center,7,37.48825,127.08559
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000015,Jung-gu,True,Jung-gu Fashion Company,7,37.562405,126.984377
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000016,Seodaemun-gu,True,Yeonana News Class,5,37.558147,126.943799
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000017,Jongno-gu,True,Korea Campus Crusade of Christ,7,37.594782,126.968022
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000023,Jung-gu,True,KB Life Insurance,13,37.560899,126.966998
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000024,Yeongdeungpo-gu,True,Yeongdeungpo Learning Institute,3,37.520846,126.931278
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000025,Gangnam-gu,True,Gangnam Dongin Church,1,37.522331,127.057388
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000026,Yangcheon-gu,True,Biblical Language study meeting,3,37.524623,126.843118
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000029,Gangnam-gu,True,Samsung Fire & Marine Insurance,4,37.498279,127.030139
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000030,Gangseo-gu,True,SJ Investment Call Center,0,37.559649,126.835102
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000032,Jung-gu,True,Seoul City Hall Station safety worker,3,37.565699,126.977079
2020-04-02,0,Seoul,488,127,0,male,3979.0,87.0,431743,403882,9976,5828,169,1000035,Guro-gu,True,Daezayeon Korea,3,37.486837,126.893163
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000001,Yongsan-gu,True,Itaewon Clubs,139,37.538621,126.992652
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000002,Gwanak-gu,True,Richway,119,37.48208,126.901384
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000003,Guro-gu,True,Guro-gu Call Center,95,37.508163,126.884387
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000004,Yangcheon-gu,True,Yangcheon Table Tennis Club,43,37.546061,126.874209
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000005,Dobong-gu,True,Day Care Center,43,37.679422,127.044374
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000006,Guro-gu,True,Manmin Central Church,41,37.481059,126.894343
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000008,Dongdaemun-gu,True,Dongan Church,17,37.592888,127.056766
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000010,Gwanak-gu,True,Wangsung Church,30,37.481735,126.930121
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000011,Eunpyeong-gu,True,Eunpyeong St. Mary's Hospital,14,37.63369,126.9165
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000012,Seongdong-gu,True,Seongdong-gu APT,13,37.55713,127.0403
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000013,Jongno-gu,True,Jongno Community Center,10,37.57681,127.006
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000014,Gangnam-gu,True,Samsung Medical Center,7,37.48825,127.08559
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000015,Jung-gu,True,Jung-gu Fashion Company,7,37.562405,126.984377
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000016,Seodaemun-gu,True,Yeonana News Class,5,37.558147,126.943799
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000017,Jongno-gu,True,Korea Campus Crusade of Christ,7,37.594782,126.968022
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000023,Jung-gu,True,KB Life Insurance,13,37.560899,126.966998
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000024,Yeongdeungpo-gu,True,Yeongdeungpo Learning Institute,3,37.520846,126.931278
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000025,Gangnam-gu,True,Gangnam Dongin Church,1,37.522331,127.057388
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000026,Yangcheon-gu,True,Biblical Language study meeting,3,37.524623,126.843118
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000029,Gangnam-gu,True,Samsung Fire & Marine Insurance,4,37.498279,127.030139
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000030,Gangseo-gu,True,SJ Investment Call Center,0,37.559649,126.835102
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000032,Jung-gu,True,Seoul City Hall Station safety worker,3,37.565699,126.977079
2020-04-02,0,Seoul,488,127,0,female,5997.0,82.0,431743,403882,9976,5828,169,1000035,Guro-gu,True,Daezayeon Korea,3,37.486837,126.893163
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000001,Yongsan-gu,True,Itaewon Clubs,139,37.538621,126.992652
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000002,Gwanak-gu,True,Richway,119,37.48208,126.901384
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000003,Guro-gu,True,Guro-gu Call Center,95,37.508163,126.884387
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000004,Yangcheon-gu,True,Yangcheon Table Tennis Club,43,37.546061,126.874209
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000005,Dobong-gu,True,Day Care Center,43,37.679422,127.044374
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000006,Guro-gu,True,Manmin Central Church,41,37.481059,126.894343
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000008,Dongdaemun-gu,True,Dongan Church,17,37.592888,127.056766
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000010,Gwanak-gu,True,Wangsung Church,30,37.481735,126.930121
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000011,Eunpyeong-gu,True,Eunpyeong St. Mary's Hospital,14,37.63369,126.9165
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000012,Seongdong-gu,True,Seongdong-gu APT,13,37.55713,127.0403
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000013,Jongno-gu,True,Jongno Community Center,10,37.57681,127.006
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000014,Gangnam-gu,True,Samsung Medical Center,7,37.48825,127.08559
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000015,Jung-gu,True,Jung-gu Fashion Company,7,37.562405,126.984377
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000016,Seodaemun-gu,True,Yeonana News Class,5,37.558147,126.943799
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000017,Jongno-gu,True,Korea Campus Crusade of Christ,7,37.594782,126.968022
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000023,Jung-gu,True,KB Life Insurance,13,37.560899,126.966998
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000024,Yeongdeungpo-gu,True,Yeongdeungpo Learning Institute,3,37.520846,126.931278
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000025,Gangnam-gu,True,Gangnam Dongin Church,1,37.522331,127.057388
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000026,Yangcheon-gu,True,Biblical Language study meeting,3,37.524623,126.843118
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000029,Gangnam-gu,True,Samsung Fire & Marine Insurance,4,37.498279,127.030139
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000030,Gangseo-gu,True,SJ Investment Call Center,0,37.559649,126.835102
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000032,Jung-gu,True,Seoul City Hall Station safety worker,3,37.565699,126.977079
2020-04-03,0,Seoul,506,131,0,male,4013.0,92.0,443273,414303,10062,6021,174,1000035,Guro-gu,True,Daezayeon Korea,3,37.486837,126.893163
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000001,Yongsan-gu,True,Itaewon Clubs,139,37.538621,126.992652
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000002,Gwanak-gu,True,Richway,119,37.48208,126.901384
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000003,Guro-gu,True,Guro-gu Call Center,95,37.508163,126.884387
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000004,Yangcheon-gu,True,Yangcheon Table Tennis Club,43,37.546061,126.874209
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000005,Dobong-gu,True,Day Care Center,43,37.679422,127.044374
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000006,Guro-gu,True,Manmin Central Church,41,37.481059,126.894343
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000008,Dongdaemun-gu,True,Dongan Church,17,37.592888,127.056766
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000010,Gwanak-gu,True,Wangsung Church,30,37.481735,126.930121
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000011,Eunpyeong-gu,True,Eunpyeong St. Mary's Hospital,14,37.63369,126.9165
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000012,Seongdong-gu,True,Seongdong-gu APT,13,37.55713,127.0403
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000013,Jongno-gu,True,Jongno Community Center,10,37.57681,127.006
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000014,Gangnam-gu,True,Samsung Medical Center,7,37.48825,127.08559
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000015,Jung-gu,True,Jung-gu Fashion Company,7,37.562405,126.984377
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000016,Seodaemun-gu,True,Yeonana News Class,5,37.558147,126.943799
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000017,Jongno-gu,True,Korea Campus Crusade of Christ,7,37.594782,126.968022
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000023,Jung-gu,True,KB Life Insurance,13,37.560899,126.966998
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000024,Yeongdeungpo-gu,True,Yeongdeungpo Learning Institute,3,37.520846,126.931278
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000025,Gangnam-gu,True,Gangnam Dongin Church,1,37.522331,127.057388
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000026,Yangcheon-gu,True,Biblical Language study meeting,3,37.524623,126.843118
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000029,Gangnam-gu,True,Samsung Fire & Marine Insurance,4,37.498279,127.030139
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000030,Gangseo-gu,True,SJ Investment Call Center,0,37.559649,126.835102
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000032,Jung-gu,True,Seoul City Hall Station safety worker,3,37.565699,126.977079
2020-04-03,0,Seoul,506,131,0,female,6049.0,82.0,443273,414303,10062,6021,174,1000035,Guro-gu,True,Daezayeon Korea,3,37.486837,126.893163
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000001,Yongsan-gu,True,Itaewon Clubs,139,37.538621,126.992652
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000002,Gwanak-gu,True,Richway,119,37.48208,126.901384
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000003,Guro-gu,True,Guro-gu Call Center,95,37.508163,126.884387
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000004,Yangcheon-gu,True,Yangcheon Table Tennis Club,43,37.546061,126.874209
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000005,Dobong-gu,True,Day Care Center,43,37.679422,127.044374
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000006,Guro-gu,True,Manmin Central Church,41,37.481059,126.894343
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000008,Dongdaemun-gu,True,Dongan Church,17,37.592888,127.056766
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000010,Gwanak-gu,True,Wangsung Church,30,37.481735,126.930121
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000011,Eunpyeong-gu,True,Eunpyeong St. Mary's Hospital,14,37.63369,126.9165
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000012,Seongdong-gu,True,Seongdong-gu APT,13,37.55713,127.0403
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000013,Jongno-gu,True,Jongno Community Center,10,37.57681,127.006
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000014,Gangnam-gu,True,Samsung Medical Center,7,37.48825,127.08559
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000015,Jung-gu,True,Jung-gu Fashion Company,7,37.562405,126.984377
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000016,Seodaemun-gu,True,Yeonana News Class,5,37.558147,126.943799
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000017,Jongno-gu,True,Korea Campus Crusade of Christ,7,37.594782,126.968022
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000023,Jung-gu,True,KB Life Insurance,13,37.560899,126.966998
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000024,Yeongdeungpo-gu,True,Yeongdeungpo Learning Institute,3,37.520846,126.931278
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000025,Gangnam-gu,True,Gangnam Dongin Church,1,37.522331,127.057388
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000026,Yangcheon-gu,True,Biblical Language study meeting,3,37.524623,126.843118
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000029,Gangnam-gu,True,Samsung Fire & Marine Insurance,4,37.498279,127.030139
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000030,Gangseo-gu,True,SJ Investment Call Center,0,37.559649,126.835102
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000032,Jung-gu,True,Seoul City Hall Station safety worker,3,37.565699,126.977079
2020-04-04,0,Seoul,528,144,0,male,4052.0,94.0,455032,424732,10156,6325,177,1000035,Guro-gu,True,Daezayeon Korea,3,37.486837,126.893163
2020-04-04,0,Seoul,528,144,0,female,6104.0,83.0,455032,424732,10156,6325,177,1000001,Yongsan-gu,True,Itaewon Clubs,139,37.538621,126.992652
2020-04-04,0,Seoul,528,144,0,female,6104.0,83.0,455032,424732,10156,6325,177,1000002,Gwanak-gu,True,Richway,119,37.48208,126.901384
2020-04-04,0,Seoul,528,144,0,female,6104.0,83.0,455032,424732,10156,6325,177,1000003,Guro-gu,True,Guro-gu Call Center,95,37.508163,126.884387
2020-04-04,0,Seoul,528,144,0,female,6104.0,83.0,455032,424732,10156,6325,177,1000004,Yangcheon-gu,True,Yangcheon Table Tennis Club,43,37.546061,126.874209
2020-04-04,0,Seoul,528,144,0,female,6104.0,83.0,455032,424732,10156,6325,177,1000005,Dobong-gu,True,Day Care Center,43,37.679422,127.044374
2020-04-04,0,Seoul,528,144,0,female,6104.0,83.0,455032,424732,10156,6325,177,1000006,Guro-gu,True,Manmin Central Church,41,37.481059,126.894343
2020-04-04,0,Seoul,528,144,0,female,6104.0,83.0,455032,424732,10156,6325,177,1000008,Dongdaemun-gu,True,Dongan Church,17,37.592888,127.056766
